__time,/fmu/out/vehicle_odometry/angular_velocity[0],/fmu/out/vehicle_odometry/angular_velocity[1],/fmu/out/vehicle_odometry/angular_velocity[2],/fmu/out/vehicle_odometry/orientation_variance[0],/fmu/out/vehicle_odometry/orientation_variance[1],/fmu/out/vehicle_odometry/orientation_variance[2],/fmu/out/vehicle_odometry/pose_frame,/fmu/out/vehicle_odometry/position[0],/fmu/out/vehicle_odometry/position[1],/fmu/out/vehicle_odometry/position[2],/fmu/out/vehicle_odometry/position_variance[0],/fmu/out/vehicle_odometry/position_variance[1],/fmu/out/vehicle_odometry/position_variance[2],/fmu/out/vehicle_odometry/q[0],/fmu/out/vehicle_odometry/q[1],/fmu/out/vehicle_odometry/q[2],/fmu/out/vehicle_odometry/q[3],/fmu/out/vehicle_odometry/quality,/fmu/out/vehicle_odometry/reset_counter,/fmu/out/vehicle_odometry/timestamp,/fmu/out/vehicle_odometry/timestamp_sample,/fmu/out/vehicle_odometry/velocity[0],/fmu/out/vehicle_odometry/velocity[1],/fmu/out/vehicle_odometry/velocity[2],/fmu/out/vehicle_odometry/velocity_frame,/fmu/out/vehicle_odometry/velocity_variance[0],/fmu/out/vehicle_odometry/velocity_variance[1],/fmu/out/vehicle_odometry/velocity_variance[2]
1778751617.909895,0.002357391,-0.003079824,-0.000116010,0.000015192,0.000015138,0.000589949,1.000000000,1.013188124,0.021001924,-2.519686937,0.011362830,0.011364941,0.027108086,1.000000000,0.000368034,0.000049938,0.000069157,0.000000000,12.000000000,1778751617736946.000000000,1778751617728946.000000000,-0.031872384,-0.032289851,0.018074762,1.000000000,0.003759411,0.003760529,0.002892898
1778751617.909947,0.002044640,-0.003701316,-0.000316758,0.000015216,0.000015162,0.000590076,1.000000000,1.012894273,0.020892315,-2.519728661,0.011425294,0.011427439,0.027193511,1.000000000,0.000377287,0.000036251,0.000067530,0.000000000,12.000000000,1778751617744946.000000000,1778751617736946.000000000,-0.031845503,-0.032100823,0.018153954,1.000000000,0.003785894,0.003786995,0.002901167
1778751617.909981,0.001732805,-0.003952831,0.000340810,0.000015264,0.000015210,0.000590329,1.000000000,1.012308598,0.020666381,-2.519784212,0.011551965,0.011554178,0.027305001,1.000000000,0.000393851,0.000009616,0.000068471,0.000000000,12.000000000,1778751617760946.000000000,1778751617752946.000000000,-0.031833772,-0.031717218,0.018267205,1.000000000,0.003839223,0.003840303,0.002915356
1778751617.909998,0.001450330,-0.003335321,-0.000285165,0.000015187,0.000015133,0.000590447,1.000000000,1.012012720,0.020566730,-2.519834518,0.011355365,0.011357447,0.027077321,1.000000000,0.000400658,-0.000002577,0.000066984,0.000000000,12.000000000,1778751617768946.000000000,1778751617760946.000000000,-0.031840950,-0.031512123,0.018318420,1.000000000,0.003755963,0.003756961,0.002891063
1778751617.910012,0.001101156,-0.003850277,-0.000200798,0.000015211,0.000015157,0.000590574,1.000000000,1.011717677,0.020464690,-2.519878626,0.011417760,0.011419876,0.027162636,1.000000000,0.000406207,-0.000016886,0.000065825,0.000000000,12.000000000,1778751617776946.000000000,1778751617768946.000000000,-0.031792957,-0.031335760,0.018369060,1.000000000,0.003782420,0.003783407,0.002899332
1778751617.910027,0.000017645,-0.002873637,-0.000607478,0.000015235,0.000015181,0.000590701,1.000000000,1.011423469,0.020360431,-2.519916773,0.011480734,0.011482881,0.027248327,1.000000000,0.000407399,-0.000027286,0.000063046,0.000000000,12.000000000,1778751617784946.000000000,1778751617776946.000000000,-0.031749859,-0.031116573,0.018380124,1.000000000,0.003809011,0.003809982,0.002907602
1778751617.910041,-0.000465107,-0.003997890,0.000050457,0.000015182,0.000015128,0.000590948,1.000000000,1.010826945,0.020153718,-2.520006180,0.011348045,0.011350100,0.027106149,1.000000000,0.000405003,-0.000058058,0.000060100,0.000000000,12.000000000,1778751617800946.000000000,1778751617792946.000000000,-0.031727728,-0.030752743,0.018458897,1.000000000,0.003752635,0.003753515,0.002891555
1778751617.910055,0.000753462,-0.004857538,-0.000420103,0.000015206,0.000015152,0.000591075,1.000000000,1.010524511,0.020050861,-2.520057440,0.011410373,0.011412459,0.027131816,1.000000000,0.000409148,-0.000076333,0.000058067,0.000000000,12.000000000,1778751617808946.000000000,1778751617800946.000000000,-0.031696983,-0.030574350,0.018486213,1.000000000,0.003779094,0.003779959,0.002897513
1778751617.910069,0.000201037,-0.005477129,-0.000201453,0.000015230,0.000015176,0.000591202,1.000000000,1.010223150,0.019945765,-2.520102501,0.011473280,0.011475396,0.027217397,1.000000000,0.000411057,-0.000097097,0.000056917,0.000000000,12.000000000,1778751617816946.000000000,1778751617808946.000000000,-0.031658955,-0.030407207,0.018523173,1.000000000,0.003805669,0.003806525,0.002905783
1778751617.910084,0.000080197,-0.005133879,0.000314144,0.000015255,0.000015200,0.000591329,1.000000000,1.009922504,0.019838605,-2.520141840,0.011536770,0.011538916,0.027303355,1.000000000,0.000412457,-0.000116499,0.000057840,0.000000000,12.000000000,1778751617824946.000000000,1778751617816946.000000000,-0.031671554,-0.030226370,0.018560793,1.000000000,0.003832354,0.003833197,0.002914054
1778751617.915952,-0.001465425,-0.004600731,-0.000766851,0.000015202,0.000015147,0.000591577,1.000000000,1.009290457,0.019609960,-2.520255327,0.011403134,0.011405190,0.027161013,1.000000000,0.000406145,-0.000154683,0.000054320,0.000000000,12.000000000,1778751617840946.000000000,1778751617832946.000000000,-0.031683631,-0.029903734,0.018674513,1.000000000,0.003775887,0.003776655,0.002898057
1778751617.923835,0.000030304,-0.005435466,-0.000030829,0.000015226,0.000015171,0.000591705,1.000000000,1.008976102,0.019492636,-2.520302534,0.011465976,0.011468060,0.027246675,1.000000000,0.000407187,-0.000175245,0.000053900,0.000000000,12.000000000,1778751617848946.000000000,1778751617840946.000000000,-0.031674210,-0.029762430,0.018727267,1.000000000,0.003802438,0.003803195,0.002906327
1778751617.935710,-0.000299065,-0.005271963,0.000054238,0.000015250,0.000015195,0.000591832,1.000000000,1.008662939,0.019373119,-2.520342112,0.011529400,0.011531513,0.027272366,1.000000000,0.000406883,-0.000195173,0.000053833,0.000000000,12.000000000,1778751617856946.000000000,1778751617848946.000000000,-0.031654764,-0.029681090,0.018804271,1.000000000,0.003829121,0.003829868,0.002912252
1778751617.943972,0.000102130,-0.005444978,-0.000939544,0.000015275,0.000015219,0.000591959,1.000000000,1.008351088,0.019251440,-2.520375013,0.011593411,0.011595554,0.027358593,1.000000000,0.000408158,-0.000215811,0.000049802,0.000000000,12.000000000,1778751617864946.000000000,1778751617856946.000000000,-0.031637117,-0.029516803,0.018935218,1.000000000,0.003855926,0.003856664,0.002920524
1778751617.955683,-0.000996675,-0.004986964,0.000333969,0.000015221,0.000015165,0.000592208,1.000000000,1.007692814,0.019020736,-2.520504951,0.011457635,0.011459688,0.027215347,0.999999881,0.000403187,-0.000254580,0.000048262,0.000000000,12.000000000,1778751617880946.000000000,1778751617872946.000000000,-0.031553820,-0.029223461,0.019069837,1.000000000,0.003798310,0.003798977,0.002904368
1778751617.963666,-0.001252949,-0.005619204,-0.000763875,0.000015245,0.000015189,0.000592336,1.000000000,1.007366300,0.018902253,-2.520559311,0.011520977,0.011523058,0.027301271,0.999999881,0.000399024,-0.000275846,0.000044942,0.000000000,12.000000000,1778751617888946.000000000,1778751617880946.000000000,-0.031494964,-0.029082514,0.019159595,1.000000000,0.003824965,0.003825625,0.002912639
1778751617.975646,-0.001537223,-0.005671691,-0.000275655,0.000015269,0.000015213,0.000592463,1.000000000,1.007041574,0.018781977,-2.520607233,0.011584906,0.011587014,0.027387574,0.999999881,0.000393696,-0.000297350,0.000043588,0.000000000,12.000000000,1778751617896946.000000000,1778751617888946.000000000,-0.031492125,-0.028942788,0.019209519,1.000000000,0.003851743,0.003852393,0.002920911
1778751617.983643,-0.000237329,-0.006042640,0.000493249,0.000015192,0.000015135,0.000592586,1.000000000,1.006698847,0.018682145,-2.520688295,0.011386773,0.011388770,0.027158219,0.999999881,0.000393532,-0.000320367,0.000045325,0.000000000,12.000000000,1778751617904946.000000000,1778751617896946.000000000,-0.031488642,-0.028817616,0.019249830,1.000000000,0.003767776,0.003768373,0.002896464
1778751617.995600,-0.000042057,-0.007322009,-0.000734342,0.000015240,0.000015183,0.000592841,1.000000000,1.006019354,0.018475857,-2.520852804,0.011512719,0.011514769,0.027269697,0.999999881,0.000395069,-0.000370830,0.000042615,0.000000000,12.000000000,1778751617920946.000000000,1778751617912946.000000000,-0.031449199,-0.028515240,0.019341592,1.000000000,0.003820940,0.003821522,0.002910680
1778751618.003681,0.000187468,-0.006059459,-0.000144989,0.000015264,0.000015207,0.000592969,1.000000000,1.005682588,0.018369462,-2.520924091,0.011576568,0.011578644,0.027355885,0.999999881,0.000396735,-0.000393851,0.000041789,0.000000000,12.000000000,1778751617928946.000000000,1778751617920946.000000000,-0.031375557,-0.028403681,0.019345287,1.000000000,0.003847706,0.003848278,0.002918952
1778751618.018196,0.000075764,-0.005789120,0.000291359,0.000015187,0.000015130,0.000593092,1.000000000,1.005333900,0.018276956,-2.521036148,0.011378830,0.011380797,0.027127169,0.999999881,0.000397919,-0.000415821,0.000042724,0.000000000,12.000000000,1778751617936946.000000000,1778751617928946.000000000,-0.031318180,-0.028247716,0.019362632,1.000000000,0.003763968,0.003764492,0.002894560
1778751618.023524,-0.000717422,-0.005539773,-0.000006044,0.000015211,0.000015154,0.000593220,1.000000000,1.004987717,0.018182252,-2.521140099,0.011441437,0.011443428,0.027212679,0.999999881,0.000396111,-0.000436745,0.000042449,0.000000000,12.000000000,1778751617944946.000000000,1778751617936946.000000000,-0.031251427,-0.028080435,0.019417478,1.000000000,0.003790472,0.003790989,0.002902830
1778751618.035650,-0.002182842,-0.006335178,-0.000197573,0.000015260,0.000015202,0.000593475,1.000000000,1.004302144,0.017986923,-2.521317244,0.011568396,0.011570434,0.027324256,0.999999881,0.000382340,-0.000486689,0.000040681,0.000000000,12.000000000,1778751617960946.000000000,1778751617952946.000000000,-0.031156745,-0.027767994,0.019566797,1.000000000,0.003843851,0.003844353,0.002917014
1778751618.043790,-0.001183282,-0.005151658,-0.000467704,0.000015183,0.000015125,0.000593599,1.000000000,1.003967881,0.017882213,-2.521431446,0.011371044,0.011372978,0.027096177,0.999999881,0.000378567,-0.000506148,0.000038602,0.000000000,12.000000000,1778751617968946.000000000,1778751617960946.000000000,-0.031103849,-0.027590586,0.019611385,1.000000000,0.003760316,0.003760774,0.002892677
1778751618.056237,-0.000569707,-0.005543703,-0.000339785,0.000015207,0.000015148,0.000593727,1.000000000,1.003635883,0.017776003,-2.521537304,0.011433578,0.011435534,0.027181575,0.999999881,0.000377183,-0.000527298,0.000037071,0.000000000,12.000000000,1778751617976946.000000000,1778751617968946.000000000,-0.030991603,-0.027383594,0.019714536,1.000000000,0.003786804,0.003787256,0.002900946
1778751618.064032,0.000495715,-0.005025201,0.000125175,0.000015231,0.000015172,0.000593855,1.000000000,1.003306389,0.017668400,-2.521634817,0.011496692,0.011498669,0.027267350,0.999999762,0.000380026,-0.000546403,0.000037416,0.000000000,12.000000000,1778751617984946.000000000,1778751617976946.000000000,-0.030926062,-0.027217129,0.019831594,1.000000000,0.003813405,0.003813852,0.002909216
1778751618.075488,-0.000173725,-0.007052565,-0.000348811,0.000015179,0.000015119,0.000594107,1.000000000,1.002673745,0.017443590,-2.521841049,0.011363411,0.011365310,0.027124859,0.999999762,0.000382689,-0.000597130,0.000037924,0.000000000,12.000000000,1778751618000946.000000000,1778751617992946.000000000,-0.030709164,-0.026868531,0.019962033,1.000000000,0.003756798,0.003757199,0.002893127
1778751618.083995,-0.000330023,-0.006301144,-0.000428425,0.000015203,0.000015143,0.000594235,1.000000000,1.002370715,0.017326886,-2.521944284,0.011425873,0.011427794,0.027150525,0.999999762,0.000382082,-0.000621728,0.000036141,0.000000000,12.000000000,1778751618008946.000000000,1778751618000946.000000000,-0.030579552,-0.026662694,0.020055749,1.000000000,0.003783262,0.003783654,0.002899080
1778751618.096332,0.000056904,-0.005632030,-0.000513290,0.000015228,0.000015167,0.000594363,1.000000000,1.002069712,0.017208951,-2.522039413,0.011488914,0.011490855,0.027236188,0.999999762,0.000382994,-0.000643679,0.000034033,0.000000000,12.000000000,1778751618016946.000000000,1778751618008946.000000000,-0.030476188,-0.026528480,0.020122347,1.000000000,0.003809834,0.003810220,0.002907350
1778751618.103553,-0.000961119,-0.005851475,-0.000846792,0.000015252,0.000015191,0.000594491,1.000000000,1.001770616,0.017089525,-2.522126675,0.011552540,0.011554501,0.027322229,0.999999762,0.000379807,-0.000666537,0.000030601,0.000000000,12.000000000,1778751618024946.000000000,1778751618016946.000000000,-0.030326854,-0.026394913,0.020192012,1.000000000,0.003836539,0.003836919,0.002915621
1778751618.115620,-0.001046297,-0.006487425,-0.000595693,0.000015200,0.000015138,0.000594744,1.000000000,1.001199484,0.016876124,-2.522328377,0.011418320,0.011420206,0.027179576,0.999999762,0.000375046,-0.000718308,0.000032172,0.000000000,12.000000000,1778751618040946.000000000,1778751618032946.000000000,-0.030017732,-0.026169829,0.020283792,1.000000000,0.003779831,0.003780168,0.002899582
1778751618.123707,-0.001206536,-0.005486048,-0.000094002,0.000015224,0.000015162,0.000594873,1.000000000,1.000916839,0.016766567,-2.522417307,0.011481293,0.011483197,0.027265318,0.999999642,0.000370954,-0.000739949,0.000031791,0.000000000,12.000000000,1778751618048946.000000000,1778751618040946.000000000,-0.029912658,-0.026043501,0.020407841,1.000000000,0.003806405,0.003806737,0.002907852
1778751618.135539,-0.001156315,-0.006236295,-0.000304174,0.000015249,0.000015186,0.000595001,1.000000000,1.000636101,0.016655695,-2.522487879,0.011544848,0.011546771,0.027291009,0.999999642,0.000367037,-0.000764623,0.000030580,0.000000000,12.000000000,1778751618056946.000000000,1778751618048946.000000000,-0.029734032,-0.025872547,0.020558544,1.000000000,0.003833101,0.003833428,0.002913772
1778751618.145219,-0.000751648,-0.006667427,0.000268507,0.000015172,0.000015109,0.000595126,1.000000000,1.000368237,0.016556902,-2.522571802,0.011348591,0.011350424,0.027063617,0.999999642,0.000364711,-0.000791052,0.000031672,0.000000000,12.000000000,1778751618064946.000000000,1778751618056946.000000000,-0.029535642,-0.025775347,0.020685669,1.000000000,0.003750143,0.003750440,0.002889518
1778751618.156973,-0.001565814,-0.005532268,-0.000962289,0.000015221,0.000015157,0.000595383,1.000000000,0.999838650,0.016354073,-2.522715092,0.011473822,0.011475691,0.027234508,0.999999642,0.000354045,-0.000838465,0.000027546,0.000000000,12.000000000,1778751618080946.000000000,1778751618072946.000000000,-0.029192757,-0.025501743,0.020937841,1.000000000,0.003803143,0.003803428,0.002906056
1778751618.164808,-0.001662759,-0.005265461,-0.000340414,0.000015246,0.000015181,0.000595512,1.000000000,0.999576807,0.016249955,-2.522774696,0.011537310,0.011539196,0.027320517,0.999999642,0.000348148,-0.000859526,0.000026242,0.000000000,12.000000000,1778751618088946.000000000,1778751618080946.000000000,-0.029009953,-0.025384299,0.021084612,1.000000000,0.003829826,0.003830106,0.002914327
1778751618.175490,-0.001242177,-0.004136247,0.000569051,0.000015169,0.000015105,0.000595638,1.000000000,0.999329627,0.016156171,-2.522855759,0.011341400,0.011343199,0.027092554,0.999999642,0.000343902,-0.000876103,0.000028589,0.000000000,12.000000000,1778751618096946.000000000,1778751618088946.000000000,-0.028786728,-0.025221754,0.021155505,1.000000000,0.003747037,0.003747290,0.002890046
1778751618.183795,-0.000876338,-0.004808547,-0.000155614,0.000015194,0.000015129,0.000595766,1.000000000,0.999084592,0.016060656,-2.522928953,0.011403662,0.011405477,0.027177889,0.999999642,0.000341243,-0.000895561,0.000028059,0.000000000,12.000000000,1778751618104946.000000000,1778751618096946.000000000,-0.028546492,-0.025090043,0.021245899,1.000000000,0.003773449,0.003773697,0.002898315
1778751618.195580,0.000041890,-0.005220374,0.000127551,0.000015243,0.000015177,0.000596024,1.000000000,0.998600543,0.015863901,-2.523086786,0.011529923,0.011531770,0.027289459,0.999999523,0.000340880,-0.000940291,0.000023387,0.000000000,12.000000000,1778751618120946.000000000,1778751618112946.000000000,-0.028158845,-0.024918159,0.021520769,1.000000000,0.003826642,0.003826885,0.002912527
1778751618.203635,-0.000423334,-0.005247146,-0.000151961,0.000015267,0.000015201,0.000596153,1.000000000,0.998361468,0.015762553,-2.523153543,0.011593932,0.011595794,0.027375737,0.999999523,0.000339939,-0.000961599,0.000022906,0.000000000,12.000000000,1778751618128946.000000000,1778751618120946.000000000,-0.027936211,-0.024785168,0.021580610,1.000000000,0.003853410,0.003853651,0.002920799
1778751618.216011,-0.000282665,-0.004860908,0.000074577,0.000015190,0.000015123,0.000596280,1.000000000,0.998135507,0.015673079,-2.523238897,0.011395386,0.011397166,0.027146604,0.999999523,0.000339532,-0.000981389,0.000023342,0.000000000,12.000000000,1778751618136946.000000000,1778751618128946.000000000,-0.027655113,-0.024602128,0.021642393,1.000000000,0.003769306,0.003769525,0.002896360
1778751618.223679,-0.001197636,-0.004381583,0.000180260,0.000015214,0.000015147,0.000596408,1.000000000,0.997911930,0.015582182,-2.523316145,0.011458145,0.011459939,0.027232202,0.999999523,0.000335625,-0.000999410,0.000024211,0.000000000,12.000000000,1778751618144946.000000000,1778751618136946.000000000,-0.027403655,-0.024418730,0.021735277,1.000000000,0.003795819,0.003796035,0.002904629
1778751618.235697,-0.001444884,-0.004077872,-0.000536940,0.000015263,0.000015195,0.000596666,1.000000000,0.997470737,0.015395842,-2.523458958,0.011585411,0.011587233,0.027343867,0.999999404,0.000327129,-0.001031143,0.000020099,0.000000000,12.000000000,1778751618160946.000000000,1778751618152946.000000000,-0.026954899,-0.024125610,0.021945175,1.000000000,0.003849205,0.003849420,0.002918808
1778751618.243913,-0.001531877,-0.003317991,-0.000100193,0.000015186,0.000015117,0.000596793,1.000000000,0.997263849,0.015321474,-2.523535490,0.011387271,0.011389015,0.027115379,0.999999404,0.000321810,-0.001044977,0.000019871,0.000000000,12.000000000,1778751618168946.000000000,1778751618160946.000000000,-0.026706310,-0.023954544,0.022055171,1.000000000,0.003765339,0.003765534,0.002894425
1778751618.255598,-0.000867127,-0.003441066,-0.000198967,0.000015211,0.000015141,0.000596923,1.000000000,0.997058809,0.015245471,-2.523604155,0.011449950,0.011451708,0.027200863,0.999999404,0.000319436,-0.001059445,0.000019260,0.000000000,12.000000000,1778751618176946.000000000,1778751618168946.000000000,-0.026462229,-0.023827910,0.022083106,1.000000000,0.003791834,0.003792027,0.002902694
1778751618.264743,-0.000397782,-0.003264711,-0.000333537,0.000015235,0.000015165,0.000597052,1.000000000,0.996855915,0.015167434,-2.523665190,0.011513210,0.011514981,0.027286723,0.999999404,0.000318918,-0.001073222,0.000018119,0.000000000,12.000000000,1778751618184946.000000000,1778751618176946.000000000,-0.026171610,-0.023693224,0.022186698,1.000000000,0.003818450,0.003818641,0.002910964
1778751618.275698,-0.000129982,-0.003433872,-0.000131581,0.000015183,0.000015112,0.000597308,1.000000000,0.996467173,0.015029411,-2.523766994,0.011379311,0.011381022,0.027143912,0.999999404,0.000316607,-0.001097230,0.000014953,0.000000000,12.000000000,1778751618200946.000000000,1778751618192946.000000000,-0.025747800,-0.023359295,0.022393340,1.000000000,0.003761539,0.003761713,0.002894829
1778751618.284135,0.000357109,-0.003715937,-0.000123393,0.000015207,0.000015136,0.000597438,1.000000000,0.996281028,0.014969170,-2.523817301,0.011441914,0.011443637,0.027169580,0.999999404,0.000319367,-0.001112951,0.000014674,0.000000000,12.000000000,1778751618208946.000000000,1778751618200946.000000000,-0.025456449,-0.023180852,0.022478748,1.000000000,0.003787996,0.003788171,0.002900778
1778751618.295760,0.000262215,-0.001806992,-0.000679973,0.000015232,0.000015160,0.000597567,1.000000000,0.996096790,0.014907284,-2.523859978,0.011505097,0.011506832,0.027255328,0.999999285,0.000321726,-0.001121044,0.000012176,0.000000000,12.000000000,1778751618216946.000000000,1778751618208946.000000000,-0.025183015,-0.023022521,0.022577958,1.000000000,0.003814583,0.003814756,0.002909048
1778751618.303610,-0.000220680,-0.002267904,0.000008298,0.000015256,0.000015184,0.000597697,1.000000000,0.995914340,0.014843385,-2.523895025,0.011568865,0.011570611,0.027341453,0.999999285,0.000322128,-0.001130988,0.000012433,0.000000000,12.000000000,1778751618224946.000000000,1778751618216946.000000000,-0.024955017,-0.022902595,0.022654062,1.000000000,0.003841287,0.003841462,0.002917320
1778751618.316060,-0.001142746,-0.002201601,0.000449898,0.000015204,0.000015131,0.000597954,1.000000000,0.995576620,0.014739060,-2.523956776,0.011434037,0.011435723,0.027198486,0.999999285,0.000316228,-0.001147754,0.000014734,0.000000000,12.000000000,1778751618240946.000000000,1778751618232946.000000000,-0.024483236,-0.022535078,0.022853060,1.000000000,0.003784281,0.003784444,0.002901236
1778751618.323854,-0.002254348,-0.001738604,0.000081697,0.000015228,0.000015154,0.000598084,1.000000000,0.995409966,0.014684216,-2.523977041,0.011497146,0.011498842,0.027284313,0.999999285,0.000308650,-0.001155705,0.000015297,0.000000000,12.000000000,1778751618248946.000000000,1778751618240946.000000000,-0.024199624,-0.022412151,0.022939920,1.000000000,0.003810862,0.003811027,0.002909506
1778751618.336605,-0.001694157,-0.001933411,-0.000300586,0.000015253,0.000015178,0.000598214,1.000000000,0.995245099,0.014627083,-2.523987293,0.011560839,0.011562545,0.027310003,0.999999285,0.000303291,-0.001164434,0.000014338,0.000000000,12.000000000,1778751618256946.000000000,1778751618248946.000000000,-0.023949476,-0.022336198,0.022973374,1.000000000,0.003837562,0.003837729,0.002915422
1778751618.343709,-0.000963086,-0.002098819,-0.000086785,0.000015176,0.000015102,0.000598342,1.000000000,0.995099604,0.014588373,-2.524004698,0.011363859,0.011365497,0.027082218,0.999999285,0.000300828,-0.001173820,0.000014240,0.000000000,12.000000000,1778751618264946.000000000,1778751618256946.000000000,-0.023711238,-0.022132182,0.023089537,1.000000000,0.003754303,0.003754459,0.002891124
